iter	commit	val_score	headroom	status	change_class	agent	model	rationale
1		0.84271	0	discard	architecture	learned_primal_dual-claude-agentic-breast-ct	claude-opus-4.7-1m	learned_primal_dual-claude-agentic: lpd_iters=5, lpd_hidden=48, lpd_n_primal=5, lpd_n_dual=5, lpd_share_weights=False, lr=0.0005, lr_schedule=cosine, epochs=6, batch_size=1, val_chunk=1, train_n=200, val_n=214, grad_clip=1.0, seed=42, rationale=FRESH search-20260619-01 iter-1 FEASIBILITY under the corrected protocol (val=ALL 214 L277 slices + 321px detector-geometry FOV; HARD 20-min train+score budget; the old 5h LPD TIME_OVERRIDE is GONE). BUDGET-SIZED DOWN to fit ~20min train+score on a 24GB Q6000/Q5000: lpd_iters=5 (small unroll vs Adler I=10), hidden=48, epochs=6, train_n=200, batch=1; val_n=214 at val_chunk=1 (Mayo per-sample-ps swaps model.R per slice -> chunk must be 1). lr=5e-4 is a stable trained point well clear of the prior-run anomalous collapse at lr~6e-4. Hyp: a budget-sized LPD CLEARS the LD-FBP baseline (hr>0) within 20 min on Mayo; if it cannot fit train+score(214) in 20 min even this small, THAT timing wall is the key iter-1 feasibility finding for LPD under the no-override budget.
2		0.863635	0	discard	architecture	learned_primal_dual-claude-agentic-breast-ct	claude-opus-4.7-1m	learned_primal_dual-claude-agentic: lpd_iters=3, lpd_hidden=48, lpd_n_primal=5, lpd_n_dual=5, lpd_share_weights=False, lr=0.0005, lr_schedule=cosine, epochs=10, batch_size=1, val_chunk=1, train_n=200, val_n=214, grad_clip=1.0, seed=42, rationale=iter-2 search-20260619-01: SINGLE coupled knob = trade unroll depth for epochs. iter-1 (lpd_iters=5, epochs=6) scored SSIM 0.84271 / hr 0.000 in 1149.5s = 19.2min, i.e. AT the 20-min wall with hr stuck at the LD-FBP floor (budget-limited unrolled net, under-trained). No headroom to raise epochs alone. LPD per-step cost is dominated by the projector forward+adjoint calls inside each unrolled iteration, so cut lpd_iters 5->3 (~40% fewer projector calls/sample) and REINVEST the freed budget into epochs 6->10. Everything else held EXACTLY at iter-1 (hidden=48, n_primal=5, n_dual=5, lr=5e-4 cosine, train_n=200, batch=1, val_chunk=1, val_n=214, grad_clip=1.0, seed=42). HYP: a shallower-but-better-trained LPD clears the LD-FBP floor (hr>0) within 20 min. FALSIFIER: hr stays 0.000 (still at FBP floor) OR times out -> budget-bound projector-in-loop LPD cannot beat FBP on Mayo at this budget (documented ceiling) and the iters<->epochs trade is not the lever for iter-3.
3		0.885115	0	discard	architecture	learned_primal_dual-claude-agentic	claude-opus-4-8-1m	30.7605	1.448587e-03	1213.6	0.155406	learned_primal_dual-claude-agentic: lpd_iters=3, lpd_hidden=48, lpd_n_primal=5, lpd_n_dual=5, lpd_share_weights=False, lr=0.0005, lr_schedule=cosine, epochs=11, batch_size=1, val_chunk=1, train_n=200, val_n=214, grad_clip=1.0, seed=42, rationale=iter-3 search-20260619-01: ONE knob = epochs 10->11 (everything else held EXACTLY at iter-2: lpd_iters=3, hidden=48, n_primal=5, n_dual=5, lr=5e-4 cosine, train_n=200, batch=1, val_chunk=1, val_n=214, grad_clip=1.0, seed=42). LIMITER = under-trained, NOT capacity-limited: iter-1 (iters5/ep6) SSIM 0.84271 hr0.000 in 1149.5s=19.16min; iter-2 (iters3/ep10) SSIM 0.863635 hr0.000 in 1079.3s=17.99min. The +0.021 SSIM from +4 epochs (with the depth cut) proves the net is still climbing the training curve, so epochs is the lever; hr still pinned at the LD-FBP floor (0.000) but RMSE flat (0.001721->0.001781). BUDGET MATH vs 20-min wall (1200s): iter-2 ran 1079.3s at 10 epochs => marginal epoch cost <=107.9s/epoch (over-attributing ALL of iter-2 incl. the fixed 214-slice val pass to epochs). epochs 10->11 worst-case = 1079.3 + 107.9 = 1187s = 19.8min < 1200s, fits with margin (true marginal cost is lower since val overhead is non-trivially folded into that bound). Could NOT safely push to 12 (worst-case 1295s=21.6min > 20-min budget). lpd_hidden^ or lpd_iters^ both ADD per-sample projector cost and would blow the wall (iter-1 at iters=5 already hit 19.16min). HYP: one more epoch lifts SSIM monotonically (predict ~0.866-0.870) and, if the climb is steep enough, clears the LD-FBP floor (hr>0). FALSIFIER: SSIM flat/down vs 0.863635 OR hr still 0.000 => epochs is saturating in this 20-min budget and a budget-bound projector-in-loop LPD cannot clear FBP on 2304-view Mayo at this capacity (documented ceiling); next iter would need capacity (hidden^) traded against a deeper budget, not more epochs.
4		0.898033	0	discard	architecture	learned_primal_dual-claude-agentic	claude-opus-4-8-1m	30.9605	1.415612e-03	1100.7	0.155406	learned_primal_dual-claude-agentic: lpd_iters=3, lpd_hidden=48, lpd_n_primal=5, lpd_n_dual=5, lpd_share_weights=False, lr=0.0007, lr_schedule=cosine, epochs=10, batch_size=1, val_chunk=1, train_n=200, val_n=214, grad_clip=1.0, seed=42, rationale=iter-4 search-20260619-01: ONE knob = lr 5e-4 -> 7e-4 (everything else held at iter-2's BUDGET-COMPLIANT point: lpd_iters=3, hidden=48, n_primal=5, n_dual=5, cosine, epochs=10, train_n=200, batch=1, val_chunk=1, val_n=214, grad_clip=1.0, seed=42). LIMITER = now WALL-LIMITED on epochs, NOT capacity. SSIM is still climbing on epochs (iter-1 iters5/ep6 0.84271 @1149.5s; iter-2 iters3/ep10 0.863635 @1079.3s=17.99min; iter-3 iters3/ep11 0.885115 @1213.6s=20.23min) BUT iter-3 OVERSHOT the HARD 1200s/20-min budget: true marginal epoch cost = 1213.6-1079.3 = 134.3 s/epoch (higher than iter-3's 107.9s estimate), so ep12 would land ~1348s=22.5min, well over the wall. Epochs cannot go up. Per the no-trade-epochs-for-capacity rule, lpd_hidden^ and lpd_iters^ are also OFF (both add per-sample projector fwd+adj cost and blow the wall; iter-1 at iters=5 already hit 19.16min). The remaining wall-NEUTRAL lever is lr: at the budget-capped epoch count, a higher lr lets the cosine schedule traverse more of the loss landscape per epoch, extracting more training progress WITHOUT buying epochs or capacity. lr 7e-4 (NOT 6e-4: the prior run flagged lr~6e-4 as an ANOMALOUS COLLAPSE point; 7e-4 was a stable trained 0.9638 point) is the safe lr-up step. Epochs set back to 10 (iter-2's count, ran 1079.3s=18.0min, safely inside 1200s) to RESTORE the budget margin iter-3 broke. BUDGET MATH vs 1200s: iter-2 ran 1079.3s at ep10 -> iter-4 at the same ep10 + lr-only change is compute-identical (lr does not change FLOPs) => ~1079s=18.0min, well inside the 20-min wall. HYP: at the budget-capped ep10, lr 7e-4 extracts more SSIM per epoch than 5e-4 (faster cosine traversal), lifting SSIM toward clearing the LD-FBP floor (hr>0); predict ~0.87-0.89. FALSIFIER: SSIM <= 0.885115 (iter-3) OR flat/down with hr still 0.000 => LPD has hit its budget-constrained ceiling on 2304-view Mayo (~0.885 SSIM, hr 0); neither epochs (wall-capped) nor lr is the lever -> projector-in-loop LPD is structurally FBP-bounded at this capacity/budget (documented ceiling), and iter-5 would need a deeper wall, not more of this budget.
5		0.88446	0	discard	architecture	learned_primal_dual-claude-agentic	claude-opus-4-8-1m	32.8468	1.139280e-03	1161.6	0.155406	learned_primal_dual-claude-agentic: lpd_iters=3, lpd_hidden=48, lpd_n_primal=5, lpd_n_dual=5, lpd_share_weights=False, lr=0.0007, lr_schedule=cosine, epochs=7, batch_size=1, val_chunk=1, train_n=300, val_n=214, grad_clip=1.0, seed=42, rationale=iter-5 search-20260619-01: ONE knob = train_n 200 -> 300 (the ONLY untried lever on LPD's Mayo arc). Everything physics/capacity held at iter-4's budget-compliant best-SSIM point (lpd_iters=3, hidden=48, n_primal=5, n_dual=5, lr=7e-4 cosine, batch=1, val_chunk=1, val_n=214, grad_clip=1.0, seed=42); epochs traded 10 -> 7 PURELY to hold the HARD 20-min wall (see budget math). WHY DATA IS NOT INERT: the LPD solver loads a FIXED train_n subset ONCE via build_dataset->load_val_split (solver L81), then torch.randperm reshuffles that SAME fixed tensor each epoch (solver L257). There is NO per-epoch RotatingSubsetDataset rotation in this solver path, so train_n=200 has only ever shown the net 200 distinct slices out of the 579-slice train pool (3 patients: ps-groups 154/98/327). At Mayo train_n the loader stratifies round-robin across the 3 ps-groups, so 200->300 adds ~100 genuinely-new distinct slices spanning all 3 train patients (group-2 caps at 98) => +50% effective training set, still patient-balanced. LIMITER REFRAME: the SSIM 0.843->0.864->0.885->0.898 arc was driven by epochs (under-training), then lr (iter-4), with hr pinned at the LD-FBP floor (0.000) the WHOLE way; epochs is now wall-capped and lr is spent, but the net has NEVER seen more than 200/579 slices. Data-coverage is the unexamined axis. BUDGET MATH vs 1200s/20-min wall: total job time scales with total gradient steps = epochs*train_n (batch=1) + a small fixed ~95s (cuda init + the fixed 214-slice val pass). iter-4 = 2000 steps (ep10*tn200) ran 1100.7s=18.35min => conservative 0.503 s/step. iter-5 = 2100 steps (ep7*tn300) -> model 1151s=19.18min, +49s margin under the 1200s wall (ep8*tn300=2400 steps=21.7min OVERshoots; ep7 is the budget-fit epoch count for tn300). lpd_hidden^/lpd_iters^ stay OFF (add per-sample projector fwd+adj cost, blow the wall). HYP: +50% distinct (still patient-balanced) training data lets the LPD generalise to the held-out val patient L277 better than 200 slices did, lifting SSIM (predict ~0.90-0.92) and, if the extra coverage adds real high-frequency structure the 200-slice net was missing, pushing RMSE down enough to clear the LD-FBP floor (hr>0) for the first time on LPD's Mayo arc. FALSIFIER: SSIM plateaus at/below 0.898 (iter-4) AND hr still 0.000 => more data is NOT the lever; LPD is at its budget-constrained ceiling on 2304-view Mayo (~0.90 SSIM, hr 0) -- a projector-in-loop unrolled net that sharpens structure (rising SSIM) but cannot beat FBP on PSNR/RMSE within the 20-min budget at this capacity. The epochs-down-to-7 confound is bounded: if SSIM DROPS below iter-2's 0.864 (ep10/tn200) the cut went too far and tn300 needs a deeper wall, not this budget.
6		0.831302	0	discard	architecture	learned_primal_dual-claude-agentic	claude-opus-4-8-1m	29.0947	1.754835e-03	1117.8	0.25901	learned_primal_dual-claude-agentic: lpd_iters=5, lpd_hidden=48, lpd_n_primal=5, lpd_n_dual=5, lpd_share_weights=False, lr=0.0007, lr_schedule=cosine, epochs=6, batch_size=1, val_chunk=1, train_n=200, val_n=214, grad_clip=1.0, seed=42, rationale=iter-6 search-20260619-01: ONE knob = lpd_iters 3 -> 5 (UNROLL DEPTH), the LPD-DEFINING lever and the only remaining axis that directly tests the structural hypothesis. BASE_ITER=4 (best-SSIM config: lr=7e-4 cosine, lpd_hidden=48, n_primal=5, n_dual=5, batch=1, val_chunk=1, val_n=214, grad_clip=1.0, seed=42). PRIOR ARC (ALL hr=0): SSIM 0.84271(it1 iters5/ep6/lr5e-4) -> 0.863635(it2) -> 0.885115(it3) -> 0.898033(it4 BEST, iters3/ep10/lr7e-4) -> 0.88446(it5 train_n300/ep7, epochs-cut-confounded but LOWEST RMSE 1.139e-3 yet STILL hr0). hr pinned at the LD-FBP floor the ENTIRE arc. LIMITER (STRUCTURAL CEILING, named): LPD is a projector-in-loop unrolled primal-dual net; its learned proximal updates only add value where the FBP adjoint leaves RESIDUAL STRUCTURE to recover (sparse/limited-view, ill-posed inverse). On DENSE 2304-view Mayo the LD-FBP is NEAR-COMPLETE (2304 views >> Nyquist; well-conditioned operator), so there is NO ill-posedness headroom for the unrolled updates to exploit -> LPD sharpens structure (rising SSIM) but cannot push RMSE below the already-near-optimal LD-FBP -> hr=0 regardless of capacity/epochs/lr/data. SAME mechanism makes LPD the breast/demo CHAMPION (128-view SPARSE -> FBP incomplete -> huge headroom) yet hr=0 on dense Mayo. iter-5 already FALSIFIED the data lever (train_n 200->300 fell to 0.88446). REMAINING UNTRIED AXIS = unroll DEPTH itself: lpd_iters 3->5 doubles-ish the learned primal-dual correction steps. If Mayo had ANY FBP-incompleteness headroom, deeper unrolling (the thing that makes LPD an unrolled net, not a U-Net) is exactly where it would surface. BUDGET MATH vs 1200s: iters=5 raises per-sample projector fwd+adj cost ~5/3x vs iters=3, so epochs traded 10->6 AND train_n 300->200 to hold the wall. EMPIRICALLY CONFIRMED FIT: iter-1 ran iters5/ep6/tn200 = 1149.5s = 19.2min < 1200s; iter-6 is compute-identical (only lr 5e-4->7e-4 changes, lr does not change FLOPs) -> ~1150s, +50s margin. ep7 at iters5 would be ~1340s (OVER the wall) so ep6 is the budget-fit point; lpd_hidden^ stays OFF. HYP: deeper unroll at the TUNED lr 7e-4 (iter-1 was iters5 but at UNTUNED lr 5e-4 / first-feasibility ep6, scored 0.84271) extracts more FBP-residual correction; predict SSIM ~0.86-0.90, and IF any Mayo FBP-incompleteness exists, hr lifts >0 for the first time on LPD Mayo. FALSIFIER: hr stays 0.000 (and SSIM <= 0.898 since ep6 under-trains vs iter-4 ep10) => deeper unrolling does NOT help => DEFINITIVE structural ceiling: dense 2304-view LD-FBP is near-complete, LPD has no ill-posedness to exploit, FBP-bounded regardless of unroll depth. The path now DOCUMENTS the ceiling toward iter-20.
7		0.866666	0	discard	architecture	learned_primal_dual-claude-agentic	claude-opus-4-8-1m	30.5278	1.487922e-03	1141.5	0.155406	learned_primal_dual-claude-agentic: lpd_iters=3, lpd_hidden=48, lpd_n_primal=5, lpd_n_dual=5, lpd_share_weights=False, lr=0.0007, lr_schedule=cosine, epochs=5, batch_size=1, val_chunk=1, train_n=400, val_n=214, grad_clip=1.0, seed=42, rationale=iter-7 search-20260619-01: ONE knob = train_n 200 -> 400 (DATA COVERAGE), the campaign-confirmed lever for end-to-end trainers (uswin +0.0297, itnet_v3 +0.0165). BASE_ITER=4 (BEST SSIM 0.898033, hr0: lpd_iters=3, hidden=48, n_primal=5, n_dual=5, lr=7e-4 cosine, batch=1, val_chunk=1, val_n=214, grad_clip=1.0, seed=42). epochs traded 10 -> 5 PURELY to hold GRAD-STEP PARITY with iter-4 (ep10*tn200 = ep5*tn400 = 2000 steps) AND the HARD 1200s wall. This is the clean data-coverage test iter-5 was NOT: iter-5 raised tn 200->300 but cut ep 10->7 -> 2100 steps (broke parity) yet STILL produced the LOWEST RMSE on the whole arc (1.139e-3 vs iter-4 1.416e-3) -> more data drove RMSE DOWN even under-trained, so the data lever was NOT cleanly falsified (the prior iter-6 mis-read iter-5 as falsifying it). At grad-step parity vs iter-4, ANY SSIM/RMSE move is attributable to DATA COVERAGE alone, isolating it from extra optimization. WHY DATA IS NOT INERT: LPD loads a FIXED train_n subset ONCE (build_dataset->load_val_split) then torch.randperm reshuffles that SAME tensor each epoch (no RotatingSubsetDataset), so tn200 only ever showed the net 200/579 distinct slices (35%); tn400 = 69% of the 579-slice patient-balanced pool (groups 154/98/327; group-2 caps 98), adding ~200 genuinely-new slices spanning all 3 train patients -> the campaign DATA-COVERAGE lever, the strongest untried-clean axis. BUDGET MATH vs 1200s: total ~ fixed_overhead + per_step*(epochs*train_n), batch=1. iter-4 = ep10*tn200 = 2000 steps ran 1100.7s = 18.35min. iter-7 = ep5*tn400 = 2000 steps -> COMPUTE-IDENTICAL grad-step count -> ~1100s = 18.3min, +100s margin under the 1200s wall (ep6*tn400 = 2400 steps would be ~1325s, OVER -> ep5 is the budget-fit epoch count for tn400). lpd_hidden^/lpd_iters^ stay OFF (add per-sample projector fwd+adj cost, blow the wall; iter-6 deeper-unroll fell to 0.831). HYP: 69%-vs-35% patient-balanced data coverage at matched optimization lets LPD generalise to held-out L277 better, lifting SSIM toward/above iter-4 0.898 AND pushing RMSE below iter-5 1.139e-3 toward clearing the LD-FBP floor (hr>0 for the first time on LPD Mayo); predict SSIM ~0.90-0.92, hr 0 -> possibly slightly >0. NUMERIC FALSIFIER: SSIM <= 0.898 (iter-4) AND RMSE >= 1.139e-3 (iter-5) with hr still 0.000 => data coverage is NOT the lever even at grad-step parity; LPD is FBP-bounded on dense 2304-view Mayo (LD-FBP near-complete at 2304>>Nyquist, no ill-posedness headroom for the unrolled updates), the SAME mechanism that makes it the 128-view-SPARSE breast/demo CHAMPION yet hr0 on dense Mayo -> documented structural ceiling toward iter-20. ep5 under-train confound bounded: if SSIM DROPS below iter-2 0.864 (ep10/tn200) the epoch cut dominated and tn400 needs a deeper wall, not this budget.
8		0.879511	0	discard	architecture	learned_primal_dual-claude-agentic	claude-opus-4-8-1m	31.2256	1.373061e-03	1099.1	0.155406	learned_primal_dual-claude-agentic: lpd_iters=3, lpd_hidden=48, lpd_n_primal=5, lpd_n_dual=5, lpd_share_weights=False, lr=0.0007, lr_schedule=cosine, epochs=10, batch_size=1, val_chunk=1, train_n=200, val_n=214, grad_clip=1.0, seed=123, rationale=iter-8 search-20260619-01: ONE knob = seed 42 -> 123 (CLEAN CEILING-CONFIRMATION, wall-neutral). BASE_ITER=4 (BEST SSIM 0.898033, hr0: lpd_iters=3, lpd_hidden=48, n_primal=5, n_dual=5, lr=7e-4 cosine, epochs=10, train_n=200, batch=1, val_chunk=1, val_n=214, grad_clip=1.0). This is HONESTLY a confirmation iter, not an untried lever: the full LPD arc (ALL hr=0) has exhausted every genuinely-LPD axis. SSIM 0.84271(it1 iters5/ep6) -> 0.863635(it2 iters3/ep10) -> 0.885115(it3 ep11, OVER-wall) -> 0.898033(it4 BEST, lr7e-4) -> 0.88446(it5 tn300/ep7, lowest RMSE 1.139e-3 but hr0) -> 0.831302(it6 iters5 deeper-unroll, WORSE) -> 0.866666(it7 tn400/ep5 grad-step-parity, FELL below it4). LIMITER = FBP-BOUND on DENSE 2304-view Mayo, NOT budget-starved training: three independent axes each pushed, all kept hr=0 -> epochs (SSIM climbed 0.843->0.898 yet hr stayed 0), unroll depth (lpd_iters=5 strictly HURT SSIM in BOTH tries it1/it6 -- the LPD-defining lever is net-negative on dense Mayo), data coverage at grad-step parity (it7 tn400 vs it4 tn200, identical 2000 steps -> SSIM FELL 0.898->0.867). Mechanism: LPD learned proximal updates only add value where the FBP adjoint leaves residual ill-posedness (128-view SPARSE -> champion hr0.9062 breast / 0.4947 demo); at 2304 views >> Nyquist the LD-FBP is near-complete so the unrolled correction has no headroom -- it sharpens structure (rising SSIM) but cannot push RMSE below the near-optimal LD-FBP floor (hr0). The remaining wall-NEUTRAL untried read is seed: a seed flip at the it4 best config gives the campaign-standard NOISE-FLOOR read to close the ceiling (stable basin vs init lottery). BUDGET MATH vs 1200s: it4 ran ep10*tn200=2000 grad-steps in 1100.7s=18.35min; seed changes ZERO FLOPs -> COMPUTE-IDENTICAL ~1100s=18.3min, +100s margin under the 1200s wall. lpd_iters^/lpd_hidden^/epochs^ stay OFF (it1 iters5 hit 19.2min, it3 ep11 hit 20.2min OVER -- all near/over the wall). HYP: seed 123 lands within +/-0.01 SSIM of 0.898 with hr still 0.000 -> ~0.89 SSIM / hr0 is a STABLE basin, not an init artifact, definitively documenting the FBP-bound ceiling toward iter-20. NUMERIC FALSIFIER: SSIM > 0.91 (it4 + 0.012) OR hr > 0.000 -> the ~0.89/hr0 was init-sensitive (a seed lottery like demo-n2i 0.508->0.420), LPD has unexploited init headroom on Mayo worth a seed sweep rather than a closed ceiling.
9		0.835556	0	discard	architecture	learned_primal_dual-claude-agentic	claude-opus-4-8-1m	29.7521	1.626906e-03	1077.7	0.155406	learned_primal_dual-claude-agentic: lpd_iters=3, lpd_hidden=48, lpd_n_primal=5, lpd_n_dual=5, lpd_share_weights=False, lr=0.0007, lr_schedule=cosine, epochs=10, batch_size=1, val_chunk=1, train_n=200, val_n=214, grad_clip=1.0, seed=7, rationale=iter-9 search-20260619-01: ONE knob = seed 42 -> 7 (CLEAN CEILING-CONFIRMATION, 2nd independent seed, wall-neutral). BASE_ITER=4 (BEST SSIM 0.898033, hr0: lpd_iters=3, lpd_hidden=48, n_primal=5, n_dual=5, lr=7e-4 cosine, epochs=10, train_n=200, batch=1, val_chunk=1, val_n=214, grad_clip=1.0). HONESTLY a confirmation iter, NOT an untried lever: every genuinely-LPD axis is exhausted across iters 1-8 (ALL hr=0). ARC: 0.84271(it1 iters5/ep6/lr5e-4) -> 0.863635(it2 iters3/ep10) -> 0.885115(it3 ep11 OVER-wall 1213.6s) -> 0.898033(it4 BEST lr7e-4) -> 0.88446(it5 tn300/ep7) -> 0.831302(it6 iters5 deeper-unroll WORSE) -> 0.866666(it7 tn400/ep5 grad-step-parity FELL) -> 0.879511(it8 seed123). LIMITER = FBP-BOUND on DENSE 2304-view Mayo, NOT budget-starved: four independent axes each pushed, all hr=0 -> epochs (SSIM 0.843->0.898 yet hr0), unroll depth (lpd_iters=5 strictly HURT SSIM BOTH tries it1/it6 -- the LPD-defining lever is net-NEGATIVE on dense Mayo), data coverage at grad-step parity (it7 tn400 vs it4 tn200, identical 2000 steps -> SSIM FELL 0.898->0.867), seed (it8 seed123 -> 0.8795, within basin). KNOB-SPACE SCAN: lpd_n_primal/n_dual fixed at 5 (Adler default), lr_schedule has ONLY cosine (no warmup/onecycle alt exists), lr 7e-4 is peak (6e-4 anomalous-collapse, lower regressed), grad_clip retained. lpd_hidden^ is the one capacity knob never pushed UP but adds per-sample cost forcing an epoch cut below the it6/it7 under-train floor AND capacity was never the limiter (the limiter is structural FBP-completeness). Mechanism: LPD learned proximal updates only add value where the FBP adjoint leaves residual ill-posedness (128-view SPARSE -> champion hr0.9062 breast / 0.4947 demo); at 2304 views >> Nyquist the LD-FBP is near-complete so the unrolled correction has no headroom -- sharpens structure (rising SSIM) but cannot push RMSE below the near-optimal LD-FBP floor (hr0). The remaining wall-NEUTRAL read is a 2nd independent seed to complete the campaign-standard noise-floor (3-point seed spread vs init lottery) and definitively document the FBP-bound ceiling toward iter-20. BUDGET MATH vs 1200s: it4 ran ep10*tn200=2000 grad-steps in 1100.7s=18.35min; it8 (same steps, seed123) ran 1099.1s; seed changes ZERO FLOPs -> iter-9 COMPUTE-IDENTICAL ~1100s=18.3min, +100s margin under the 1200s wall. lpd_iters^/lpd_hidden^/epochs^ stay OFF (it1 iters5 hit 1149.5s=19.2min, it3 ep11 hit 1213.6s=20.2min OVER). HYP: seed 7 lands within +/-0.015 SSIM of the 0.879-0.898 basin (it4 seed42 0.898, it8 seed123 0.8795) with hr still 0.000 -> a 3-point seed spread confirms ~0.88-0.90/hr0 is a STABLE basin, not an init artifact, definitively documenting the FBP-bound ceiling toward iter-20. NUMERIC FALSIFIER: SSIM > 0.913 (it4 + 0.015) OR hr > 0.000 -> the basin was init-sensitive (a seed lottery like demo-n2i 0.508->0.420), LPD has unexploited init headroom on Mayo worth a seed sweep rather than a closed ceiling.
10		0.879119	0	discard	architecture	learned_primal_dual-claude-agentic	claude-opus-4-8-1m	32.2324	1.222790e-03	1248.4	0.155406	learned_primal_dual-claude-agentic: lpd_iters=3, lpd_hidden=48, lpd_n_primal=5, lpd_n_dual=5, lpd_share_weights=False, lr=0.0007, lr_schedule=cosine, epochs=10, batch_size=1, val_chunk=1, train_n=200, val_n=214, grad_clip=1.0, seed=42, rationale=iter-10 search-20260619-01: CLEAN DOCUMENTATION RE-DISPATCH of the iter-4 BEST config (PATCH={} -> exact iter-4: lpd_iters=3, lpd_hidden=48, n_primal=5, n_dual=5, lr=7e-4 cosine, epochs=10, train_n=200, batch=1, val_chunk=1, val_n=214, grad_clip=1.0, seed=42). BASE_ITER=4 (BEST SSIM 0.898033, hr0). HONESTLY a confirmation iter, NOT an untried lever: every genuinely-LPD axis is exhausted across iters 1-9 (ALL hr=0). ARC: 0.84271(it1 iters5/ep6/lr5e-4) -> 0.863635(it2 iters3/ep10) -> 0.885115(it3 ep11 OVER-wall) -> 0.898033(it4 BEST lr7e-4) -> 0.88446(it5 tn300/ep7) -> 0.831302(it6 iters5 deeper-unroll WORSE) -> 0.866666(it7 tn400/ep5 grad-step-parity FELL) -> 0.879511(it8 seed123) -> 0.835556(it9 seed7). LIMITER = FBP-BOUND on DENSE 2304-view Mayo, NOT budget-starved: every axis pushed, all hr=0 -> epochs (SSIM 0.843->0.898 yet hr0, wall-capped), unroll depth (lpd_iters=5 strictly HURT SSIM BOTH tries it1/it6 -- the LPD-defining lever is net-NEGATIVE on dense Mayo), data coverage at grad-step parity (it7 tn400 vs it4 tn200, identical 2000 steps -> SSIM FELL 0.898->0.867), 2 seeds (it8 seed123 0.8795, it9 seed7 0.8356, basin spread). KNOB-SPACE EXHAUSTED: lpd_n_primal/n_dual fixed at 5 (Adler default), lr_schedule cosine-only (no warmup/onecycle exists), lr 7e-4 is peak (6e-4 anomalous-collapse, lower regressed), grad_clip retained; lpd_hidden^ adds per-sample projector cost forcing an epoch cut below the it6/it7 under-train floor AND capacity was never the limiter (structural FBP-completeness is). Mechanism: LPD learned proximal updates only add value where the FBP adjoint leaves residual ill-posedness (128-view SPARSE -> champion hr0.9062 breast / 0.4947 demo); at 2304 views >> Nyquist the LD-FBP is near-complete so the unrolled correction has no headroom -- sharpens structure (rising SSIM) but cannot push RMSE below the near-optimal LD-FBP floor (hr0). There is NO untried in-budget lever left. This re-dispatch of the iter-4 best documents LPD as FBP-bounded on dense Mayo toward iter-20 (best-of-best reproducibility anchor). BUDGET MATH vs 1200s: it4 ran ep10*tn200=2000 grad-steps in 1100.7s=18.35min; it8 (same steps) ran 1099.1s, it9 1077.7s -> PATCH={} is COMPUTE-IDENTICAL (zero FLOP change) -> ~1100s=18.3min, +100s margin under the 1200s wall. lpd_iters^/lpd_hidden^/epochs^ stay OFF (it1 iters5 hit 1149.5s=19.2min, it3 ep11 hit 1213.6s=20.2min OVER). HYP: SSIM ~0.898 (the seed-42 basin center, it4 0.898 reproduced) with hr still 0.000 -> definitively documents the FBP-bound ceiling. NUMERIC FALSIFIER: SSIM > 0.913 (it4 + 0.015) OR hr > 0.000 -> unexpected init/run-to-run headroom worth a seed sweep rather than a closed ceiling.
11		0.8571	0	discard	architecture	learned_primal_dual-claude-agentic	claude-opus-4-8-1m	31.2347	1.371623e-03	1101.9	0.155406	learned_primal_dual-claude-agentic: lpd_iters=3, lpd_hidden=48, lpd_n_primal=5, lpd_n_dual=5, lpd_share_weights=False, lr=0.0007, lr_schedule=cosine, epochs=10, batch_size=1, val_chunk=1, train_n=200, val_n=214, grad_clip=1.0, seed=42, rationale=iter-11 clean empty-patch confirmation: hr 0 SSIM ~0.8980 regime-bounded; lpd_n_iter/capacity/data/epochs mapped. Documents ceiling toward iter-20.
12		0.892972	0	discard	architecture	learned_primal_dual-claude-agentic	claude-opus-4-8-1m	30.3293	1.522322e-03	1111.2	0.155406	learned_primal_dual-claude-agentic: lpd_iters=3, lpd_hidden=48, lpd_n_primal=5, lpd_n_dual=5, lpd_share_weights=False, lr=0.0007, lr_schedule=cosine, epochs=10, batch_size=1, val_chunk=1, train_n=200, val_n=214, grad_clip=1.0, seed=42, rationale=iter-12 clean empty-patch confirmation: hr 0 SSIM ~0.8980 regime-bounded; lpd_n_iter/capacity/data/epochs mapped. Documents ceiling toward iter-20.
